order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
422,158,7,Item_30,2022-12-06,10:38:00,Delivered,212.26
423,183,65,Item_36,2022-03-14,19:48:00,Delivered,924.34
424,418,100,Item_29,2023-10-08,16:54:00,Cancelled,418.94
425,399,173,Item_8,2023-07-02,10:06:00,Pending,762.24
426,65,194,Item_48,2023-08-23,10:46:00,Pending,871.01
427,367,129,Item_7,2022-10-24,21:42:00,Cancelled,665.58
428,289,196,Item_29,2023-01-26,16:44:00,Pending,176.2
429,161,137,Item_15,2022-05-20,16:40:00,Pending,400.73
430,650,37,Item_20,2023-11-25,21:03:00,Cancelled,963.78
431,12,142,Item_36,2022-05-25,12:06:00,Delivered,154.28
432,611,101,Item_35,2023-07-15,11:27:00,Cancelled,328.54
433,760,186,Item_23,2022-08-05,17:02:00,Pending,873.74
434,146,42,Item_12,2022-08-15,20:31:00,Cancelled,315.18
435,186,172,Item_37,2022-02-25,19:22:00,Cancelled,697.97
436,75,75,Item_43,2022-03-10,14:16:00,Delivered,317.8
437,595,125,Item_22,2023-01-01,12:11:00,Pending,707.15
438,103,73,Item_40,2022-03-13,13:18:00,Cancelled,562.98
439,337,158,Item_43,2022-11-10,21:50:00,Pending,279.54
440,581,94,Item_21,2023-03-15,12:52:00,Delivered,416.23
441,805,57,Item_46,2023-10-19,17:26:00,Cancelled,864.09
442,138,174,Item_47,2022-12-06,18:11:00,Cancelled,528.55
443,794,79,Item_32,2023-07-19,11:51:00,Delivered,698.72
444,84,72,Item_9,2023-07-06,13:21:00,Cancelled,773.51
445,642,20,Item_47,2022-03-19,10:19:00,Pending,686.88
446,833,149,Item_38,2023-02-19,20:04:00,Delivered,920.36
447,565,67,Item_35,2023-07-07,18:03:00,Pending,808.92
448,375,101,Item_15,2023-08-27,14:57:00,Delivered,545.0
449,523,24,Item_26,2023-01-08,18:34:00,Delivered,713.28
450,869,158,Item_44,2022-06-19,18:46:00,Delivered,529.29
451,184,145,Item_37,2023-11-07,12:29:00,Pending,772.2
452,962,92,Item_3,2022-08-13,18:19:00,Delivered,203.43
453,379,60,Item_3,2023-11-16,13:31:00,Pending,921.57
454,370,100,Item_31,2023-04-11,10:47:00,Delivered,983.5
455,332,27,Item_46,2023-06-18,20:48:00,Cancelled,859.64
456,270,149,Item_35,2023-08-07,12:58:00,Cancelled,705.62
457,375,151,Item_42,2022-03-21,18:49:00,Cancelled,469.88
458,930,58,Item_34,2023-02-20,16:01:00,Cancelled,563.83
459,494,155,Item_1,2023-05-29,12:22:00,Cancelled,290.76
460,79,132,Item_42,2022-10-15,13:36:00,Delivered,308.87
461,371,155,Item_46,2022-05-02,21:16:00,Delivered,502.42
462,339,185,Item_8,2023-05-09,21:31:00,Cancelled,557.17
463,605,42,Item_42,2023-02-25,10:22:00,Delivered,186.67
464,588,152,Item_11,2022-05-18,20:44:00,Pending,183.31
465,587,38,Item_4,2022-06-20,14:24:00,Delivered,589.14
466,416,154,Item_37,2023-10-15,10:19:00,Pending,768.78
467,842,73,Item_6,2022-08-10,17:39:00,Pending,993.86
468,889,124,Item_11,2022-08-13,17:00:00,Pending,271.31
469,597,197,Item_12,2023-10-01,21:15:00,Pending,374.84
470,742,176,Item_22,2023-04-10,20:10:00,Pending,208.52
471,388,99,Item_9,2022-04-22,10:16:00,Delivered,594.3
472,932,130,Item_44,2023-03-06,12:33:00,Pending,231.85
473,488,158,Item_39,2022-02-09,19:04:00,Pending,789.53
474,96,124,Item_43,2022-05-14,20:17:00,Pending,853.39
475,919,199,Item_44,2023-10-27,17:21:00,Pending,507.58
476,896,12,Item_45,2023-06-27,17:19:00,Delivered,947.66
477,494,197,Item_25,2022-12-25,20:03:00,Pending,921.68
478,858,179,Item_37,2022-04-11,17:15:00,Delivered,366.34
479,785,60,Item_6,2022-10-18,20:12:00,Pending,497.35
480,194,2,Item_46,2022-01-08,19:51:00,Pending,250.15
481,8,97,Item_42,2022-07-30,21:44:00,Cancelled,497.52
482,110,40,Item_28,2023-10-30,19:59:00,Cancelled,372.11
483,549,109,Item_37,2023-01-10,20:26:00,Cancelled,993.03
484,407,194,Item_14,2023-02-28,19:25:00,Pending,560.1
485,380,144,Item_36,2023-05-11,14:19:00,Cancelled,641.0
486,793,181,Item_26,2022-05-22,21:15:00,Delivered,785.64
487,458,180,Item_11,2022-04-13,13:39:00,Pending,490.48
488,347,141,Item_40,2023-12-15,21:40:00,Pending,194.24
489,399,163,Item_1,2022-04-04,12:28:00,Cancelled,936.98
490,446,23,Item_5,2022-09-27,13:47:00,Cancelled,218.03
491,39,186,Item_25,2023-02-15,20:28:00,Pending,592.85
492,729,153,Item_4,2022-06-29,20:55:00,Cancelled,523.13
493,207,169,Item_34,2022-10-20,13:19:00,Delivered,816.37
494,523,133,Item_45,2022-08-26,20:29:00,Delivered,722.92
495,369,62,Item_42,2022-01-01,12:41:00,Delivered,997.29
496,799,103,Item_23,2023-11-17,16:44:00,Cancelled,648.17
497,531,4,Item_48,2023-12-22,11:10:00,Delivered,617.15
498,744,144,Item_38,2022-12-23,15:55:00,Cancelled,342.35
499,987,50,Item_30,2023-02-18,19:48:00,Delivered,371.94
500,417,130,Item_7,2023-07-27,11:14:00,Pending,400.11
501,970,30,Item_33,2022-09-21,19:10:00,Pending,362.62
502,454,97,Item_37,2023-05-11,14:09:00,Cancelled,967.05
503,470,175,Item_30,2023-08-24,10:28:00,Cancelled,248.83
504,70,98,Item_41,2022-08-14,21:33:00,Pending,345.44
505,324,106,Item_23,2023-06-13,19:08:00,Delivered,745.7
506,270,64,Item_19,2022-04-06,16:48:00,Pending,786.47
507,351,20,Item_36,2022-07-02,18:07:00,Cancelled,450.51
508,916,147,Item_18,2022-07-07,21:39:00,Delivered,574.15
509,205,61,Item_48,2022-09-05,14:31:00,Delivered,344.83
510,855,64,Item_40,2022-12-31,12:39:00,Delivered,251.9
511,81,174,Item_43,2023-05-20,20:28:00,Delivered,799.61
512,555,11,Item_31,2023-01-16,20:35:00,Cancelled,568.49
513,903,148,Item_18,2023-05-18,13:07:00,Pending,388.23
514,228,193,Item_37,2022-05-12,10:55:00,Pending,829.38
515,490,139,Item_3,2023-05-30,15:55:00,Cancelled,881.34
516,795,45,Item_30,2022-05-04,21:55:00,Pending,541.06
517,706,3,Item_1,2023-11-22,13:35:00,Cancelled,643.86
518,334,93,Item_40,2022-09-23,13:11:00,Pending,373.42
519,276,121,Item_40,2022-12-18,16:14:00,Delivered,573.95
520,216,108,Item_45,2023-01-17,16:13:00,Cancelled,387.69
521,185,147,Item_9,2023-08-13,21:42:00,Delivered,842.06
522,739,70,Item_16,2023-07-23,17:22:00,Cancelled,316.65
523,820,190,Item_10,2023-04-30,10:09:00,Delivered,508.29
524,138,162,Item_34,2023-07-01,15:23:00,Cancelled,405.03
525,576,146,Item_4,2023-02-12,11:41:00,Pending,288.84
526,221,66,Item_31,2023-10-07,11:38:00,Cancelled,782.9
527,267,93,Item_24,2023-07-28,19:30:00,Cancelled,442.52
528,422,32,Item_23,2023-11-27,20:20:00,Delivered,640.33
529,666,167,Item_35,2022-06-28,14:51:00,Cancelled,426.33
530,523,125,Item_50,2023-04-03,11:20:00,Cancelled,671.61
531,475,162,Item_10,2022-06-21,20:55:00,Cancelled,508.54
532,628,147,Item_26,2022-03-15,11:21:00,Delivered,442.08
533,322,82,Item_42,2022-10-26,14:33:00,Pending,697.95
534,278,114,Item_50,2023-01-07,20:01:00,Pending,970.7
535,424,43,Item_12,2022-01-24,12:08:00,Pending,349.43
536,258,191,Item_45,2022-03-23,13:35:00,Delivered,487.49
537,98,17,Item_31,2023-07-16,10:55:00,Delivered,805.29
538,537,196,Item_6,2022-04-17,14:28:00,Pending,281.98
539,671,100,Item_20,2022-08-23,14:13:00,Pending,391.55
540,642,33,Item_9,2023-06-24,12:54:00,Delivered,179.88
541,366,84,Item_31,2023-04-24,19:13:00,Cancelled,616.26
542,139,179,Item_35,2022-07-01,20:05:00,Pending,538.06
543,767,163,Item_37,2023-03-22,18:56:00,Pending,693.6
544,318,89,Item_31,2023-07-07,13:52:00,Delivered,525.58
545,375,106,Item_17,2022-06-09,15:10:00,Delivered,150.08
546,835,195,Item_9,2022-12-19,14:53:00,Cancelled,604.83
547,705,126,Item_49,2023-05-04,15:06:00,Delivered,800.99
548,818,75,Item_39,2022-08-25,10:07:00,Pending,467.6
549,422,144,Item_28,2023-02-09,14:15:00,Delivered,757.7
550,662,100,Item_25,2022-08-14,14:29:00,Delivered,508.9
551,246,133,Item_49,2023-09-20,21:50:00,Pending,381.09
552,665,191,Item_35,2022-10-03,17:02:00,Delivered,875.46
553,187,35,Item_19,2022-04-24,20:52:00,Cancelled,675.07
554,279,180,Item_40,2023-05-19,13:12:00,Cancelled,166.49
555,51,137,Item_2,2022-07-10,11:44:00,Cancelled,378.82
556,733,113,Item_47,2022-01-09,13:58:00,Delivered,278.08
557,506,56,Item_22,2023-03-07,15:19:00,Cancelled,998.27
558,475,179,Item_3,2022-12-05,11:22:00,Delivered,197.63
559,795,101,Item_5,2023-07-11,18:01:00,Delivered,313.36
560,862,65,Item_25,2022-01-13,12:04:00,Pending,361.62
561,790,114,Item_16,2022-02-04,13:23:00,Cancelled,775.02
562,97,134,Item_43,2022-08-02,18:04:00,Cancelled,729.23
563,320,83,Item_11,2023-10-07,10:43:00,Pending,946.81
564,534,32,Item_17,2023-05-08,20:53:00,Cancelled,318.92
565,909,14,Item_43,2022-08-12,11:55:00,Delivered,687.97
566,333,4,Item_11,2022-10-10,19:58:00,Delivered,486.44
567,249,3,Item_3,2023-08-19,21:47:00,Cancelled,735.15
568,159,96,Item_50,2022-04-02,14:14:00,Delivered,574.93
569,703,159,Item_22,2023-10-03,11:01:00,Delivered,452.19
570,158,180,Item_35,2022-04-20,12:08:00,Cancelled,347.77
571,572,166,Item_49,2022-12-22,17:29:00,Pending,314.02
572,706,97,Item_23,2022-05-18,14:16:00,Delivered,562.51
573,449,144,Item_19,2023-07-10,21:53:00,Cancelled,311.31
574,192,140,Item_23,2022-11-28,17:59:00,Cancelled,887.51
575,614,142,Item_11,2022-03-12,19:03:00,Delivered,531.98
576,840,68,Item_35,2023-01-11,17:44:00,Delivered,809.53
577,519,98,Item_47,2022-07-09,10:19:00,Pending,878.3
578,795,159,Item_16,2022-11-25,11:04:00,Pending,972.09
579,839,100,Item_13,2023-06-21,21:39:00,Cancelled,800.87
580,158,157,Item_19,2022-11-27,16:59:00,Pending,423.72
581,99,134,Item_43,2022-03-10,10:44:00,Delivered,301.84
582,33,52,Item_7,2023-05-13,13:16:00,Delivered,177.04
583,658,100,Item_43,2023-05-17,18:58:00,Pending,746.12
584,263,13,Item_24,2022-08-15,20:20:00,Pending,210.24
585,953,54,Item_42,2023-05-19,11:21:00,Cancelled,830.87
586,63,93,Item_36,2023-03-02,16:17:00,Pending,199.56
587,632,69,Item_34,2022-02-11,11:12:00,Cancelled,216.25
588,222,133,Item_7,2022-04-14,13:56:00,Pending,477.53
589,198,135,Item_43,2022-09-12,19:43:00,Pending,955.38
590,572,192,Item_36,2023-03-02,11:48:00,Pending,640.08
591,691,118,Item_45,2023-11-13,17:17:00,Delivered,291.79
592,185,141,Item_26,2023-06-01,15:45:00,Pending,284.45
593,615,114,Item_23,2022-11-19,19:23:00,Cancelled,868.13
594,423,196,Item_41,2023-03-17,15:31:00,Pending,354.61
595,559,55,Item_25,2023-07-18,14:20:00,Cancelled,967.4
596,459,102,Item_1,2022-02-05,14:51:00,Pending,163.86
597,139,78,Item_1,2022-11-04,13:47:00,Delivered,877.36
598,23,198,Item_45,2022-10-10,19:26:00,Pending,622.87
599,949,147,Item_10,2022-04-07,10:38:00,Cancelled,452.31
600,142,68,Item_24,2023-08-20,14:15:00,Delivered,367.81
601,308,24,Item_37,2023-02-14,19:42:00,Delivered,774.13
602,741,84,Item_31,2022-06-27,18:19:00,Pending,747.42
603,840,25,Item_39,2023-10-20,15:07:00,Delivered,771.17
604,591,98,Item_6,2022-02-27,15:42:00,Cancelled,897.82
605,445,107,Item_8,2022-08-21,21:08:00,Pending,939.36
606,650,200,Item_41,2023-01-27,10:55:00,Cancelled,595.73
607,327,139,Item_37,2022-06-03,15:34:00,Pending,743.1
608,157,13,Item_44,2023-02-07,17:36:00,Pending,638.97
609,93,57,Item_28,2022-10-24,16:43:00,Delivered,262.36
610,85,122,Item_37,2022-02-20,19:21:00,Cancelled,373.17
611,409,129,Item_28,2023-12-16,12:13:00,Delivered,558.78
612,203,125,Item_26,2023-10-30,19:45:00,Delivered,626.99
613,754,135,Item_16,2022-09-06,11:13:00,Cancelled,810.26
614,332,176,Item_37,2022-04-02,11:55:00,Pending,501.54
615,375,90,Item_13,2022-11-25,15:52:00,Pending,707.1
616,789,79,Item_11,2022-12-25,20:31:00,Cancelled,679.7
617,452,12,Item_15,2022-07-24,21:41:00,Cancelled,282.59
618,746,22,Item_8,2022-02-25,14:08:00,Pending,937.72
619,890,74,Item_1,2022-12-18,21:50:00,Delivered,409.35
620,483,6,Item_22,2022-08-03,19:10:00,Delivered,323.23
621,536,193,Item_17,2023-07-16,18:14:00,Pending,770.44
622,145,178,Item_45,2023-11-16,10:18:00,Cancelled,645.55
623,680,135,Item_3,2022-09-19,12:54:00,Delivered,391.41
624,809,179,Item_40,2022-10-05,10:54:00,Cancelled,706.54
625,9,18,Item_25,2023-11-08,14:37:00,Pending,874.27
626,676,93,Item_7,2022-01-20,14:59:00,Pending,478.54
627,390,131,Item_46,2022-04-12,15:23:00,Cancelled,886.76
628,545,23,Item_12,2022-07-23,18:32:00,Cancelled,626.58
629,730,6,Item_3,2022-09-11,19:02:00,Cancelled,433.53
630,403,191,Item_11,2022-01-19,15:55:00,Pending,449.13
631,641,78,Item_16,2023-05-29,14:42:00,Delivered,681.92
632,900,100,Item_2,2023-07-23,14:46:00,Delivered,278.95
633,919,101,Item_43,2022-05-21,11:29:00,Pending,474.88
634,984,174,Item_40,2023-10-03,21:42:00,Delivered,504.73
635,587,40,Item_28,2022-11-16,20:19:00,Cancelled,531.79
636,135,53,Item_42,2022-05-22,19:54:00,Pending,731.44
637,208,36,Item_20,2023-12-07,18:56:00,Delivered,515.55
638,931,198,Item_10,2023-11-03,19:38:00,Delivered,419.87
639,571,137,Item_47,2022-05-02,13:08:00,Cancelled,863.59
640,150,187,Item_2,2022-11-23,17:03:00,Cancelled,407.85
641,764,164,Item_48,2022-10-08,12:35:00,Delivered,240.76
642,190,7,Item_49,2023-09-19,20:31:00,Cancelled,664.76
643,628,60,Item_39,2022-08-26,13:56:00,Pending,172.17
644,82,177,Item_50,2023-05-04,12:17:00,Pending,869.22
645,481,183,Item_42,2023-01-18,13:08:00,Cancelled,567.73
646,141,42,Item_13,2022-08-20,10:33:00,Cancelled,799.86
647,16,70,Item_27,2022-08-16,21:27:00,Delivered,794.11
648,68,46,Item_29,2023-09-24,18:21:00,Pending,426.16
649,469,64,Item_28,2023-02-19,10:42:00,Pending,775.03
650,390,185,Item_21,2023-02-08,20:26:00,Pending,636.14
651,550,135,Item_42,2023-12-23,10:39:00,Pending,242.92
652,468,11,Item_16,2023-06-16,19:10:00,Cancelled,986.26
653,41,143,Item_25,2023-06-13,20:45:00,Delivered,311.37
654,451,102,Item_20,2022-10-20,17:52:00,Delivered,509.09
655,628,14,Item_45,2023-06-14,12:25:00,Cancelled,855.41
656,463,24,Item_47,2023-05-28,11:55:00,Delivered,811.92
657,961,179,Item_35,2022-05-19,16:42:00,Cancelled,424.94
658,26,46,Item_30,2023-08-28,13:26:00,Cancelled,226.65
659,332,178,Item_42,2023-12-30,12:47:00,Pending,773.27
660,94,30,Item_46,2023-04-06,20:49:00,Cancelled,222.51
661,725,99,Item_47,2023-06-08,20:26:00,Delivered,471.88
662,390,12,Item_50,2022-06-24,15:43:00,Pending,890.61
663,884,39,Item_11,2022-05-29,13:03:00,Pending,193.61
664,316,80,Item_47,2023-04-02,14:55:00,Pending,303.59
665,921,34,Item_13,2022-01-04,20:37:00,Cancelled,160.38
666,510,128,Item_35,2022-01-06,20:22:00,Cancelled,352.2
667,603,169,Item_31,2023-04-10,16:59:00,Cancelled,217.49
668,615,2,Item_16,2023-07-15,14:44:00,Pending,684.34
669,840,54,Item_4,2022-07-09,12:31:00,Delivered,705.29
670,38,38,Item_3,2023-11-15,19:51:00,Pending,403.68
671,943,23,Item_4,2022-04-22,17:06:00,Delivered,287.13
672,292,157,Item_43,2023-12-10,21:56:00,Pending,636.44
673,576,46,Item_30,2023-08-16,16:08:00,Delivered,229.16
674,307,83,Item_24,2023-01-24,11:09:00,Cancelled,866.81
675,67,75,Item_31,2022-05-18,12:04:00,Pending,880.5
676,338,135,Item_27,2023-06-22,13:34:00,Pending,327.69
677,60,28,Item_37,2023-10-07,19:01:00,Delivered,561.11
678,706,155,Item_46,2022-10-22,17:17:00,Pending,870.63
679,266,135,Item_37,2023-10-01,16:02:00,Delivered,672.15
680,509,134,Item_47,2023-10-10,18:29:00,Cancelled,836.78
681,905,157,Item_15,2023-12-27,14:57:00,Delivered,151.34
682,25,120,Item_41,2022-05-01,13:32:00,Pending,999.14
683,424,12,Item_22,2022-12-25,19:33:00,Pending,330.49
684,656,52,Item_45,2022-10-16,14:20:00,Delivered,411.61
685,519,141,Item_21,2022-01-07,11:56:00,Pending,433.29
686,406,186,Item_37,2023-09-23,10:29:00,Delivered,314.91
687,854,87,Item_44,2023-05-06,18:05:00,Delivered,698.8
688,494,40,Item_41,2023-04-17,19:09:00,Cancelled,543.1
689,834,106,Item_48,2022-02-27,18:53:00,Cancelled,630.2
690,695,81,Item_36,2023-07-03,10:19:00,Delivered,640.79
691,340,91,Item_5,2022-06-02,14:47:00,Delivered,438.28
692,385,161,Item_35,2022-06-19,19:44:00,Pending,481.13
693,610,30,Item_49,2022-11-12,15:22:00,Pending,176.88
694,424,23,Item_32,2022-09-01,16:20:00,Cancelled,855.04
695,310,56,Item_34,2022-11-06,12:59:00,Delivered,468.08
696,39,200,Item_13,2022-04-05,17:34:00,Pending,171.19
697,495,129,Item_10,2022-07-14,15:48:00,Cancelled,772.57
698,537,80,Item_50,2022-12-02,12:26:00,Delivered,848.82
699,961,133,Item_44,2022-05-16,13:30:00,Pending,181.07
700,397,183,Item_34,2022-04-29,10:04:00,Cancelled,942.49
701,704,153,Item_6,2022-12-08,17:58:00,Delivered,237.64
702,785,169,Item_48,2022-11-16,10:23:00,Pending,794.72
703,655,54,Item_21,2022-07-25,13:17:00,Cancelled,385.15
704,327,198,Item_29,2023-11-19,12:00:00,Cancelled,276.92
705,281,30,Item_1,2023-09-30,19:33:00,Pending,237.02
706,556,90,Item_36,2022-11-23,14:37:00,Delivered,951.79
707,824,73,Item_37,2022-09-08,12:55:00,Delivered,414.67
708,914,87,Item_35,2023-03-31,10:51:00,Delivered,174.64
709,925,173,Item_4,2022-04-19,16:32:00,Delivered,223.2
710,402,46,Item_46,2023-09-03,20:06:00,Pending,860.75
711,717,115,Item_40,2022-12-31,15:19:00,Cancelled,844.83
712,731,195,Item_43,2023-07-01,11:20:00,Cancelled,632.62
713,96,179,Item_30,2022-04-10,17:46:00,Cancelled,731.81
714,728,197,Item_30,2023-04-27,13:57:00,Delivered,272.16
715,918,158,Item_17,2023-01-08,16:41:00,Delivered,744.67
716,682,85,Item_21,2023-04-10,18:19:00,Delivered,205.56
717,116,90,Item_31,2023-04-18,12:54:00,Cancelled,802.75
718,619,148,Item_9,2023-06-05,11:45:00,Cancelled,844.92
719,816,28,Item_21,2023-07-24,21:05:00,Delivered,823.57
720,546,119,Item_26,2023-08-28,17:03:00,Delivered,677.74
721,562,41,Item_31,2023-01-29,11:07:00,Cancelled,327.0
722,711,152,Item_28,2023-03-22,19:40:00,Cancelled,612.85
723,242,45,Item_43,2023-11-17,11:19:00,Pending,941.23
724,588,125,Item_8,2023-08-30,20:10:00,Cancelled,426.57
725,100,114,Item_12,2022-11-12,16:55:00,Delivered,658.52
726,702,153,Item_50,2023-01-24,15:35:00,Cancelled,698.24
727,63,24,Item_14,2022-05-23,19:54:00,Pending,838.36
728,776,38,Item_43,2022-06-02,17:43:00,Pending,397.78
729,631,148,Item_29,2022-07-20,13:30:00,Pending,895.81
730,307,146,Item_44,2022-11-08,17:25:00,Pending,985.19
731,353,23,Item_38,2022-01-09,20:26:00,Pending,493.57
732,131,76,Item_4,2023-01-14,19:22:00,Delivered,150.72
733,574,92,Item_8,2022-10-16,10:31:00,Delivered,516.96
734,605,101,Item_41,2022-11-22,16:31:00,Cancelled,474.33
735,559,55,Item_43,2022-06-27,18:06:00,Delivered,309.99
736,394,93,Item_27,2022-06-07,14:55:00,Pending,256.72
737,12,19,Item_42,2022-01-17,12:27:00,Pending,902.16
738,674,112,Item_9,2022-03-28,12:20:00,Pending,835.05
739,881,117,Item_45,2023-09-11,17:15:00,Pending,302.83
740,522,109,Item_36,2023-04-06,16:33:00,Cancelled,341.88
741,435,155,Item_1,2023-08-15,18:30:00,Pending,351.24
742,514,69,Item_27,2023-07-14,19:50:00,Cancelled,178.44
743,39,146,Item_31,2023-12-23,16:17:00,Delivered,643.23
744,985,177,Item_6,2022-05-26,18:59:00,Cancelled,545.2
745,81,134,Item_40,2022-04-01,14:11:00,Cancelled,686.06
746,680,172,Item_5,2023-12-02,20:48:00,Pending,828.38
747,320,157,Item_4,2022-12-18,19:07:00,Delivered,548.54
748,525,121,Item_37,2022-12-06,17:11:00,Cancelled,966.49
749,818,76,Item_19,2022-06-21,10:36:00,Pending,934.43
750,768,78,Item_47,2023-08-01,14:26:00,Delivered,684.91
751,593,44,Item_37,2022-02-22,21:12:00,Cancelled,837.56
752,640,7,Item_19,2023-05-12,11:24:00,Delivered,579.76
753,872,72,Item_17,2022-05-16,20:30:00,Cancelled,383.93
754,264,4,Item_48,2022-04-25,20:18:00,Delivered,923.61
755,757,39,Item_43,2023-04-03,16:18:00,Delivered,372.06
756,718,61,Item_32,2022-07-05,19:00:00,Delivered,441.42
757,87,38,Item_39,2022-06-07,18:27:00,Cancelled,804.81
758,244,170,Item_29,2023-10-15,12:51:00,Delivered,641.09
759,863,89,Item_4,2023-10-20,14:30:00,Delivered,194.64
760,476,103,Item_31,2022-11-05,18:07:00,Pending,956.01
761,945,137,Item_15,2023-01-24,21:39:00,Pending,481.56
762,269,38,Item_34,2023-03-22,10:12:00,Cancelled,938.14
763,460,98,Item_44,2022-11-20,19:02:00,Pending,962.49
764,100,137,Item_41,2022-12-29,17:22:00,Pending,930.34
765,879,70,Item_22,2022-10-04,14:33:00,Delivered,367.04
766,599,101,Item_30,2023-11-23,14:07:00,Pending,721.11
767,789,50,Item_34,2022-12-12,21:33:00,Pending,994.23
768,321,141,Item_1,2023-11-20,10:08:00,Delivered,160.17
769,101,135,Item_7,2023-12-03,17:36:00,Cancelled,336.5
770,291,65,Item_13,2022-02-04,10:24:00,Pending,228.15
771,962,153,Item_43,2022-08-11,20:13:00,Pending,253.52
772,981,31,Item_6,2023-09-12,12:13:00,Cancelled,707.94
773,922,166,Item_37,2022-07-09,11:53:00,Pending,306.62
774,302,120,Item_43,2022-03-19,20:54:00,Cancelled,934.29
775,284,197,Item_28,2023-12-10,21:23:00,Cancelled,368.74
776,800,19,Item_18,2022-03-05,16:31:00,Cancelled,432.76
777,62,67,Item_17,2022-07-02,17:31:00,Delivered,567.96
778,951,52,Item_40,2023-02-07,13:02:00,Pending,568.25
779,148,139,Item_50,2023-03-18,13:43:00,Pending,696.84
780,935,114,Item_46,2022-09-23,11:45:00,Delivered,211.98
781,586,187,Item_17,2023-04-02,10:19:00,Cancelled,276.53
782,656,1,Item_3,2023-11-12,16:39:00,Cancelled,278.87
783,338,101,Item_37,2022-01-04,18:47:00,Pending,948.92
784,503,123,Item_28,2023-02-18,11:11:00,Pending,341.97
785,394,177,Item_50,2023-05-09,12:04:00,Pending,605.01
786,368,86,Item_44,2022-11-07,16:50:00,Delivered,687.43
787,982,166,Item_6,2023-01-10,19:07:00,Cancelled,218.39
788,471,195,Item_50,2022-10-24,21:03:00,Delivered,300.13
789,41,99,Item_43,2022-07-15,15:06:00,Pending,481.59
790,110,162,Item_45,2023-01-03,18:18:00,Delivered,902.43
791,449,189,Item_13,2022-05-24,10:36:00,Delivered,171.56
792,608,62,Item_32,2023-02-03,11:04:00,Pending,696.9
793,512,137,Item_29,2022-01-17,10:37:00,Cancelled,197.65
794,807,185,Item_3,2023-02-20,12:01:00,Delivered,836.04
795,684,134,Item_30,2023-11-26,19:09:00,Delivered,779.89
796,239,19,Item_3,2022-05-25,18:20:00,Pending,166.2
797,929,159,Item_3,2022-09-06,21:58:00,Pending,260.96
798,177,162,Item_4,2022-11-11,11:39:00,Cancelled,669.54
799,856,152,Item_5,2022-04-19,11:56:00,Cancelled,655.73
800,631,57,Item_5,2022-07-27,17:16:00,Cancelled,839.79
801,756,174,Item_26,2022-11-29,12:03:00,Pending,639.57
802,141,83,Item_14,2022-02-16,20:07:00,Delivered,435.18
803,124,71,Item_10,2023-03-02,12:52:00,Pending,464.44
804,169,113,Item_16,2023-08-19,10:41:00,Delivered,234.97
805,868,162,Item_40,2023-01-21,12:41:00,Delivered,897.68
806,83,2,Item_1,2022-07-03,11:31:00,Pending,703.99
807,909,73,Item_27,2023-12-12,18:07:00,Pending,257.86
808,147,164,Item_18,2023-06-20,17:41:00,Cancelled,353.37
809,179,157,Item_45,2022-02-08,20:10:00,Delivered,759.62
810,627,23,Item_41,2022-11-05,15:56:00,Cancelled,153.88
811,242,50,Item_8,2023-06-27,11:37:00,Pending,457.62
812,780,139,Item_33,2022-08-13,17:55:00,Pending,710.43
